carat,cut,color,clarity,depth,table,x,y,z
0.44,1.0,1.0,3.0,60.7,58.0,4.91,4.88,2.97
1.01,1.0,2.0,5.0,63.0,58.0,6.33,6.29,3.98
1.52,2.0,2.0,4.0,62.3,56.0,7.29,7.34,4.56
0.32,0.0,2.0,5.0,61.9,55.0,4.38,4.41,2.72
0.58,0.0,3.0,0.0,60.9,57.0,5.39,5.46,3.3
2.21,2.0,6.0,6.0,60.6,62.0,8.37,8.45,5.1
0.9,2.0,3.0,4.0,62.5,58.0,6.1,6.15,3.83
0.74,0.0,3.0,6.0,61.7,56.0,5.8,5.87,3.6
0.43,1.0,5.0,6.0,59.8,59.0,4.94,4.9,2.94
1.01,3.0,1.0,4.0,62.5,58.0,6.32,6.36,3.96
0.93,1.0,3.0,5.0,61.0,59.0,6.34,6.28,3.85
0.4,1.0,0.0,3.0,62.1,58.0,4.7,4.73,2.93
0.32,0.0,1.0,4.0,62.2,56.0,4.37,4.41,2.73
1.9,0.0,5.0,6.0,60.9,55.0,8.0,8.06,4.89
1.01,2.0,4.0,5.0,61.8,59.0,6.37,6.41,3.95
0.9,3.0,1.0,4.0,63.1,58.0,6.11,6.15,3.87
0.43,0.0,0.0,5.0,61.5,56.0,4.82,4.87,2.98
1.52,0.0,2.0,4.0,62.3,55.0,7.37,7.33,4.58
0.27,1.0,2.0,0.0,61.7,57.0,4.21,4.12,2.57
0.34,0.0,5.0,3.0,62.0,56.0,4.5,4.53,2.8
1.01,1.0,1.0,6.0,62.3,55.0,6.35,6.29,3.94
1.03,0.0,3.0,5.0,61.6,55.0,6.48,6.52,4.0
0.42,2.0,2.0,5.0,62.9,57.0,4.73,4.77,2.99
0.71,1.0,2.0,6.0,60.2,60.0,5.8,5.77,3.48
0.34,1.0,0.0,5.0,59.6,59.0,4.57,4.55,2.72
0.32,0.0,0.0,5.0,62.0,57.0,4.37,4.4,2.72
1.01,3.0,0.0,6.0,64.5,58.0,6.18,6.26,4.01
0.99,4.0,6.0,5.0,58.0,67.0,6.57,6.5,3.79
0.4,1.0,3.0,4.0,62.8,61.0,4.67,4.63,2.92
1.51,1.0,0.0,6.0,63.0,62.0,7.28,7.23,4.57
0.42,0.0,3.0,1.0,61.7,55.0,4.84,4.78,2.97
0.9,2.0,4.0,3.0,63.5,59.0,6.13,6.1,3.88
0.42,0.0,3.0,1.0,61.1,56.0,4.87,4.82,2.96
1.2,3.0,1.0,4.0,63.7,57.0,6.71,6.64,4.25
1.21,3.0,3.0,4.0,59.1,61.0,6.95,6.89,4.09
0.43,1.0,2.0,6.0,58.3,62.0,4.97,4.91,2.88
0.33,0.0,1.0,3.0,59.6,56.0,4.49,4.54,2.69
1.0,0.0,0.0,5.0,62.7,57.0,6.34,6.38,3.99
0.36,2.0,4.0,3.0,60.8,59.0,4.59,4.62,2.8
1.08,1.0,5.0,6.0,60.1,59.0,6.75,6.69,4.04
0.31,0.0,4.0,5.0,61.3,56.0,4.36,4.39,2.68
0.42,1.0,1.0,5.0,61.5,61.0,4.87,4.82,2.98
1.18,0.0,1.0,3.0,61.4,57.0,6.77,6.81,4.17
1.7,0.0,5.0,3.0,63.0,55.0,7.75,7.54,4.76
1.02,2.0,2.0,1.0,62.4,58.0,6.38,6.41,3.99
0.83,0.0,0.0,5.0,61.9,56.0,6.01,6.04,3.73
1.01,2.0,2.0,6.0,63.3,57.0,6.39,6.37,4.04
0.43,1.0,0.0,5.0,62.4,60.0,4.79,4.82,3.0
0.4,2.0,1.0,2.0,59.8,60.0,4.8,4.84,2.88
0.57,1.0,0.0,3.0,60.6,59.0,5.38,5.32,3.24
0.9,3.0,3.0,5.0,63.7,56.0,6.1,6.06,3.87
1.0,2.0,1.0,5.0,63.3,56.0,6.31,6.39,4.02
0.31,0.0,0.0,6.0,62.8,53.0,4.37,4.35,2.74
1.0,1.0,3.0,5.0,60.8,58.0,6.48,6.45,3.93
1.25,2.0,4.0,4.0,62.1,56.0,6.91,6.96,4.31
2.01,0.0,4.0,5.0,62.1,55.0,8.12,8.07,5.03
0.73,0.0,6.0,4.0,62.0,56.0,5.76,5.79,3.58
0.7,4.0,0.0,6.0,67.8,58.0,5.51,5.44,3.71
1.56,3.0,5.0,4.0,57.2,62.0,7.66,7.72,4.4
0.72,2.0,4.0,3.0,62.8,56.0,5.72,5.77,3.61
0.9,3.0,1.0,4.0,64.0,58.0,6.07,6.02,3.87
0.3,2.0,0.0,4.0,62.5,59.0,4.23,4.28,2.66
2.0,3.0,5.0,3.0,58.8,65.0,8.1,8.03,4.74
0.27,2.0,1.0,1.0,62.3,56.0,4.16,4.19,2.6
0.31,0.0,5.0,5.0,62.2,56.0,4.37,4.34,2.71
2.18,1.0,6.0,6.0,62.6,58.0,8.25,8.23,5.16
1.01,1.0,3.0,5.0,59.6,58.0,6.61,6.54,3.92
1.01,3.0,5.0,7.0,63.1,57.0,6.35,6.39,4.02
1.7,0.0,3.0,1.0,61.0,56.0,7.67,7.62,4.66
1.0,1.0,2.0,5.0,62.3,59.0,6.43,6.37,3.99
0.31,1.0,2.0,5.0,62.7,58.0,4.33,4.31,2.71
1.1,2.0,0.0,2.0,61.7,56.0,6.64,6.65,4.1
0.26,3.0,1.0,2.0,63.1,59.0,4.04,4.08,2.56
0.91,2.0,2.0,5.0,62.2,57.0,6.19,6.25,3.87
0.33,0.0,4.0,5.0,63.0,57.0,4.41,4.39,2.77
0.32,0.0,2.0,4.0,62.4,57.0,4.37,4.44,2.75
1.0,2.0,1.0,0.0,62.5,55.0,6.28,6.39,3.96
1.09,1.0,3.0,4.0,60.6,62.0,6.68,6.58,4.02
1.16,0.0,3.0,1.0,60.5,57.0,6.78,6.83,4.12
1.02,1.0,3.0,4.0,61.5,59.0,6.4,6.45,3.95
0.36,3.0,2.0,3.0,63.9,54.0,4.52,4.5,2.88
0.79,1.0,0.0,6.0,60.0,60.0,6.07,6.03,3.63
1.0,2.0,2.0,5.0,63.1,56.0,6.36,6.34,4.01
0.33,1.0,5.0,0.0,62.0,58.0,4.46,4.44,2.76
0.72,1.0,6.0,4.0,61.7,58.0,5.67,5.77,3.53
0.51,0.0,1.0,3.0,60.9,56.0,5.16,5.22,3.16
0.4,1.0,2.0,3.0,60.3,60.0,4.81,4.77,2.89
1.54,2.0,5.0,4.0,62.2,58.0,7.32,7.37,4.57
1.02,0.0,3.0,2.0,59.2,58.0,6.56,6.62,3.9
1.3,2.0,5.0,4.0,62.7,57.0,6.88,6.9,4.32
0.53,2.0,2.0,3.0,61.5,59.0,5.19,5.22,3.2
0.42,0.0,3.0,3.0,61.8,57.0,4.82,4.79,2.97
1.09,2.0,1.0,6.0,62.2,58.0,6.54,6.61,4.09
0.91,1.0,4.0,4.0,59.6,60.0,6.25,6.29,3.74
0.5,0.0,1.0,5.0,61.3,56.2,5.12,5.14,3.15
0.51,3.0,1.0,5.0,63.6,59.0,5.13,5.06,3.24
0.5,2.0,3.0,5.0,60.0,63.0,5.06,5.1,3.05
0.71,0.0,5.0,5.0,61.9,56.0,5.71,5.74,3.54
0.32,0.0,1.0,4.0,61.6,55.0,4.42,4.41,2.72
1.61,0.0,3.0,5.0,61.2,55.0,7.57,7.62,4.65
0.41,0.0,2.0,5.0,62.7,57.0,4.7,4.74,2.96
0.34,1.0,3.0,4.0,61.2,59.0,4.49,4.43,2.73
0.23,2.0,1.0,2.0,62.5,55.0,3.94,3.96,2.47
0.51,0.0,1.0,5.0,61.5,55.0,5.16,5.18,3.18
1.23,0.0,1.0,2.0,61.7,57.0,6.85,6.91,4.25
1.51,2.0,4.0,5.0,61.7,61.0,7.3,7.35,4.52
1.01,0.0,2.0,4.0,60.9,58.0,6.43,6.47,3.93
2.04,2.0,5.0,6.0,62.5,52.0,8.02,8.17,5.06
0.32,0.0,1.0,4.0,61.4,57.0,4.46,4.4,2.72
0.32,1.0,3.0,3.0,60.6,60.0,4.4,4.44,2.68
1.03,1.0,1.0,6.0,61.0,60.0,6.53,6.46,3.96
0.36,0.0,3.0,2.0,62.3,56.0,4.56,4.53,2.83
1.1,1.0,0.0,5.0,58.8,61.0,6.73,6.67,3.94
0.9,2.0,4.0,5.0,63.0,58.0,6.13,6.18,3.88
0.32,0.0,3.0,2.0,61.4,55.0,4.4,4.43,2.71
0.73,1.0,4.0,4.0,61.0,58.0,5.76,5.84,3.54
0.7,2.0,0.0,5.0,63.2,55.0,5.62,5.65,3.56
0.93,3.0,0.0,6.0,61.4,63.0,6.22,6.26,3.83
0.3,0.0,0.0,5.0,61.0,54.0,4.35,4.34,2.65
0.61,1.0,4.0,3.0,59.6,61.0,5.53,5.44,3.27
0.9,4.0,4.0,4.0,64.7,58.0,5.98,6.01,3.88
0.4,0.0,1.0,5.0,61.9,57.0,4.74,4.76,2.94
0.61,0.0,0.0,5.0,61.4,56.0,5.46,5.48,3.36
0.42,1.0,0.0,6.0,60.1,58.0,4.88,4.83,2.92
0.32,2.0,6.0,5.0,63.2,56.0,4.36,4.31,2.74
0.53,3.0,1.0,5.0,57.8,57.0,5.33,5.29,3.07
0.38,1.0,2.0,5.0,62.0,58.0,4.63,4.6,2.86
0.5,0.0,1.0,6.0,62.4,57.0,5.07,5.03,3.15
1.06,1.0,2.0,5.0,60.4,62.0,6.62,6.59,3.99
1.0,3.0,0.0,6.0,64.3,59.0,6.21,6.3,4.02
0.3,0.0,4.0,5.0,63.0,54.0,4.3,4.27,2.7
0.36,0.0,2.0,5.0,61.5,57.0,4.59,4.55,2.81
0.3,0.0,0.0,4.0,62.5,57.0,4.29,4.25,2.67
0.7,4.0,3.0,5.0,64.8,59.0,5.65,5.56,3.63
1.21,0.0,3.0,4.0,60.1,57.0,6.94,6.98,4.18
0.57,2.0,3.0,3.0,59.3,56.0,5.38,5.44,3.21
0.33,2.0,3.0,3.0,61.2,57.0,4.46,4.49,2.73
0.41,0.0,1.0,3.0,61.2,56.0,4.82,4.89,2.97
0.3,0.0,3.0,1.0,62.3,54.0,4.33,4.31,2.69
0.36,0.0,0.0,4.0,61.1,57.0,4.6,4.63,2.82
0.9,2.0,1.0,5.0,62.3,61.0,6.12,6.17,3.83
0.41,2.0,3.0,4.0,61.7,61.0,4.7,4.74,2.91
0.3,2.0,3.0,2.0,62.7,56.0,4.24,4.31,2.68
0.9,1.0,5.0,4.0,58.4,62.0,6.35,6.29,3.69
0.75,1.0,4.0,4.0,60.8,57.0,5.9,5.87,3.58
1.2,1.0,4.0,4.0,62.8,59.0,6.75,6.7,4.22
0.52,3.0,2.0,3.0,64.2,58.0,5.1,5.02,3.25
0.31,0.0,5.0,3.0,61.9,54.0,4.38,4.34,2.7
0.36,1.0,1.0,3.0,60.4,58.0,4.67,4.64,2.81
0.7,1.0,2.0,5.0,61.9,58.0,5.69,5.65,3.51
0.32,0.0,2.0,0.0,61.2,57.0,4.4,4.42,2.7
0.63,2.0,3.0,2.0,62.3,55.0,5.5,5.54,3.44
0.91,1.0,4.0,5.0,60.2,52.0,6.27,6.15,3.74
0.9,0.0,2.0,5.0,62.4,56.0,6.22,6.18,3.87
0.28,0.0,1.0,1.0,62.0,56.0,4.19,4.23,2.61
0.33,0.0,1.0,1.0,60.2,57.0,4.5,4.47,2.7
1.12,1.0,3.0,4.0,60.7,53.0,6.81,6.7,4.1
2.03,2.0,6.0,2.0,63.2,60.0,7.94,7.88,5.0
2.04,1.0,6.0,4.0,61.4,59.0,8.04,8.14,4.97
0.33,1.0,1.0,2.0,61.3,59.0,4.44,4.47,2.73
0.7,2.0,3.0,3.0,59.2,58.0,5.8,5.83,3.44
0.41,1.0,5.0,2.0,62.4,60.0,4.73,4.7,2.94
1.55,1.0,2.0,3.0,61.6,56.0,7.45,7.38,4.57
1.18,4.0,2.0,6.0,55.9,64.0,7.15,7.01,3.95
0.4,1.0,1.0,6.0,62.9,58.0,4.74,4.7,2.97
1.73,2.0,3.0,4.0,62.9,58.0,7.58,7.65,4.79
1.5,0.0,5.0,7.0,61.8,57.0,7.39,7.31,4.54
0.51,2.0,4.0,2.0,62.2,61.0,5.06,5.1,3.16
1.5,3.0,1.0,6.0,63.3,57.0,7.31,7.33,4.63
1.02,0.0,3.0,6.0,62.6,58.0,6.42,6.4,4.01
0.41,2.0,4.0,3.0,62.0,56.0,4.74,4.78,2.95
0.53,2.0,1.0,4.0,59.1,60.0,5.3,5.26,3.12
1.13,0.0,1.0,5.0,62.2,55.0,6.66,6.69,4.15
0.5,0.0,4.0,3.0,61.9,54.0,5.12,5.15,3.18
1.7,1.0,5.0,4.0,60.7,59.0,7.63,7.7,4.65
0.8,3.0,1.0,4.0,63.3,59.0,5.82,5.87,3.7
1.16,0.0,6.0,5.0,60.7,57.0,6.83,6.77,4.13
0.4,3.0,3.0,2.0,61.4,64.0,4.65,4.7,2.87
0.4,3.0,0.0,2.0,60.8,62.0,4.74,4.77,2.89
0.26,2.0,0.0,2.0,60.4,59.0,4.15,4.19,2.52
1.04,0.0,0.0,0.0,61.8,57.0,6.49,6.52,4.02
0.3,1.0,4.0,3.0,61.0,58.0,4.31,4.28,2.62
1.04,0.0,5.0,5.0,62.2,56.0,6.51,6.47,4.04
1.55,2.0,4.0,6.0,62.5,61.0,7.31,7.34,4.58
0.57,0.0,0.0,4.0,61.4,56.0,5.37,5.34,3.29
0.42,0.0,4.0,1.0,61.8,55.0,4.8,4.85,2.98
0.35,2.0,3.0,3.0,60.7,61.0,4.54,4.58,2.77
1.0,3.0,2.0,6.0,56.7,60.0,6.62,6.58,3.74
1.02,1.0,3.0,7.0,61.3,57.0,6.47,6.35,3.93
1.53,2.0,1.0,4.0,61.2,60.0,7.49,7.4,4.56
0.54,0.0,0.0,5.0,60.8,57.0,5.31,5.25,3.21
0.52,1.0,1.0,7.0,60.8,60.0,5.2,5.17,3.15
2.01,1.0,5.0,4.0,61.1,60.0,8.12,8.06,4.94
1.25,2.0,1.0,6.0,60.8,55.0,6.94,7.0,4.24
0.32,0.0,3.0,4.0,59.8,57.0,4.43,4.46,2.66
0.91,4.0,2.0,6.0,64.9,56.0,6.08,6.05,3.94
1.58,0.0,5.0,1.0,61.7,53.0,7.52,7.53,4.65
1.26,0.0,0.0,4.0,62.5,57.0,6.9,6.85,4.3
1.58,0.0,6.0,1.0,61.5,56.0,7.48,7.5,4.61
0.27,2.0,0.0,3.0,63.2,55.0,4.1,4.16,2.61
0.71,2.0,1.0,4.0,61.6,56.0,5.74,5.81,3.56
1.12,2.0,1.0,5.0,58.8,61.0,6.74,6.8,3.98
2.52,4.0,3.0,7.0,66.9,57.0,8.39,8.33,5.6
0.3,1.0,2.0,4.0,61.4,60.0,4.29,4.34,2.65
0.74,0.0,2.0,3.0,61.7,56.0,5.83,5.78,3.58
1.02,0.0,0.0,5.0,62.3,57.0,6.41,6.44,4.0
0.83,0.0,4.0,6.0,61.8,57.0,6.08,5.99,3.73
1.1,0.0,0.0,4.0,62.0,56.0,6.58,6.61,4.09
0.31,0.0,0.0,5.0,62.0,55.0,4.36,4.38,2.71
2.01,1.0,5.0,6.0,62.5,60.0,8.04,7.95,5.0
0.32,0.0,3.0,0.0,61.0,57.0,4.44,4.48,2.72
0.27,0.0,4.0,3.0,62.3,54.0,4.16,4.19,2.6
0.52,0.0,0.0,6.0,61.9,55.0,5.16,5.18,3.2
1.2,1.0,6.0,6.0,59.6,62.0,6.95,6.9,4.13
1.2,1.0,5.0,5.0,61.1,58.0,6.88,6.8,4.18
0.43,1.0,2.0,5.0,62.4,56.0,4.84,4.81,3.01
0.3,0.0,2.0,0.0,62.0,56.0,4.34,4.3,2.68
1.69,1.0,2.0,6.0,62.4,58.0,7.65,7.57,4.75
1.2,0.0,6.0,5.0,61.6,57.0,6.79,6.87,4.21
1.08,3.0,1.0,5.0,58.4,60.0,6.71,6.74,3.93
0.4,1.0,2.0,2.0,62.2,59.0,4.7,4.65,2.91
1.01,0.0,5.0,5.0,62.3,59.0,6.41,6.37,3.98
0.39,2.0,1.0,3.0,62.5,58.0,4.67,4.7,2.93
1.03,2.0,3.0,6.0,63.1,58.0,6.41,6.37,4.03
0.54,0.0,3.0,4.0,61.7,56.0,5.21,5.24,3.23
0.26,0.0,4.0,4.0,61.3,56.0,4.09,4.13,2.52
1.03,2.0,4.0,6.0,62.8,59.0,6.41,6.46,4.04
2.06,0.0,5.0,4.0,59.2,57.0,8.39,8.29,4.94
0.32,0.0,3.0,3.0,61.6,55.0,4.43,4.46,2.74
0.5,1.0,0.0,5.0,62.1,58.0,5.1,5.07,3.16
1.2,2.0,4.0,5.0,62.5,59.0,6.66,6.72,4.18
1.5,3.0,5.0,3.0,63.3,58.0,7.19,7.24,4.57
1.06,1.0,3.0,5.0,59.6,58.0,6.73,6.67,3.99
1.06,0.0,0.0,3.0,62.0,57.0,6.49,6.54,4.04
0.3,0.0,1.0,4.0,61.5,55.0,4.29,4.33,2.65
0.43,2.0,0.0,5.0,61.0,57.0,4.85,4.88,2.97
0.3,1.0,5.0,5.0,60.5,62.0,4.37,4.33,2.63
0.31,0.0,0.0,4.0,62.2,57.0,4.31,4.34,2.69
0.26,0.0,0.0,3.0,62.0,55.0,4.1,4.12,2.55
0.4,1.0,1.0,4.0,62.0,58.0,4.73,4.69,2.92
1.5,0.0,5.0,5.0,62.3,56.0,7.35,7.41,4.6
0.7,1.0,1.0,5.0,61.8,59.0,5.63,5.57,3.46
0.81,3.0,1.0,7.0,64.1,59.0,5.89,5.85,3.76
0.72,0.0,1.0,5.0,60.3,55.0,5.85,5.89,3.54
0.77,2.0,4.0,2.0,61.1,56.0,5.89,5.92,3.61
0.9,3.0,5.0,4.0,62.5,59.0,6.06,6.13,3.81
0.55,0.0,0.0,4.0,62.8,57.0,5.27,5.24,3.3
1.03,0.0,2.0,6.0,61.9,56.0,6.47,6.43,3.99
1.0,1.0,4.0,5.0,59.0,60.0,6.52,6.56,3.86
0.54,1.0,4.0,1.0,62.0,57.0,5.25,5.2,3.24
0.32,0.0,1.0,3.0,61.8,56.0,4.4,4.43,2.73
0.52,0.0,1.0,4.0,59.5,57.0,5.25,5.27,3.13
0.7,1.0,3.0,4.0,62.2,61.0,5.59,5.54,3.46
0.53,0.0,2.0,6.0,62.4,54.0,5.19,5.22,3.25
1.25,0.0,3.0,6.0,61.6,57.0,6.91,6.98,4.28
1.51,3.0,1.0,5.0,63.6,56.0,7.34,7.23,4.63
0.64,0.0,4.0,5.0,61.7,55.0,5.54,5.57,3.43
0.38,2.0,1.0,0.0,59.5,57.0,4.77,4.84,2.86
0.73,0.0,0.0,4.0,61.4,56.0,5.78,5.81,3.56
0.33,1.0,5.0,3.0,59.5,60.0,4.54,4.5,2.69
0.7,2.0,0.0,5.0,62.4,57.0,5.64,5.67,3.53
1.03,0.0,2.0,4.0,62.4,56.0,6.48,6.43,4.03
0.57,0.0,3.0,2.0,61.7,56.0,5.3,5.33,3.28
0.31,3.0,2.0,2.0,63.6,55.0,4.29,4.33,2.74
1.03,4.0,4.0,6.0,66.3,57.0,6.35,6.25,4.18
0.32,1.0,3.0,4.0,61.1,58.0,4.42,4.45,2.71
1.6,1.0,2.0,5.0,60.5,58.0,7.62,7.53,4.58
2.01,0.0,5.0,5.0,62.3,57.0,8.04,8.08,5.02
0.75,2.0,0.0,5.0,59.7,62.0,5.89,5.94,3.53
0.3,3.0,0.0,6.0,63.4,56.0,4.26,4.29,2.71
0.93,1.0,4.0,5.0,61.8,59.0,6.27,6.23,3.86
0.32,0.0,1.0,0.0,62.6,55.0,4.41,4.38,2.75
0.32,2.0,5.0,2.0,63.0,57.0,4.33,4.37,2.74
0.3,1.0,1.0,4.0,62.0,60.0,4.26,4.23,2.63
0.76,2.0,2.0,5.0,62.9,57.0,5.79,5.81,3.65
0.43,0.0,0.0,3.0,62.1,56.0,4.87,4.85,3.02
0.72,0.0,1.0,5.0,60.8,57.0,5.77,5.8,3.52
0.51,1.0,4.0,6.0,62.9,56.0,5.08,5.06,3.19
0.3,0.0,5.0,3.0,61.5,58.0,4.28,4.31,2.64
0.31,3.0,3.0,5.0,63.6,57.0,4.33,4.29,2.74
0.26,1.0,1.0,1.0,62.3,60.0,4.09,4.07,2.54
0.37,1.0,3.0,3.0,61.5,58.0,4.6,4.57,2.82
2.0,3.0,3.0,5.0,59.1,61.0,8.14,8.18,4.82
0.32,3.0,4.0,4.0,63.1,55.0,4.33,4.36,2.74
1.23,1.0,2.0,3.0,61.3,60.0,6.9,6.94,4.24
0.41,2.0,1.0,5.0,63.2,57.0,4.69,4.74,2.98
0.71,3.0,2.0,4.0,57.8,60.0,5.87,5.9,3.4
1.5,1.0,6.0,6.0,61.4,61.0,7.36,7.3,4.5
0.38,0.0,3.0,5.0,61.3,56.0,4.67,4.63,2.85
0.75,3.0,0.0,6.0,59.9,61.0,5.9,5.96,3.55
1.12,0.0,3.0,4.0,62.0,56.0,6.64,6.69,4.13
0.7,0.0,2.0,5.0,59.9,57.0,5.74,5.82,3.46
0.23,2.0,1.0,2.0,61.1,59.0,3.94,3.98,2.42
0.3,0.0,4.0,4.0,62.1,56.0,4.32,4.34,2.69
0.83,1.0,1.0,5.0,60.7,58.0,6.06,6.09,3.69
1.01,2.0,2.0,4.0,61.5,57.0,6.4,6.48,3.96
0.41,0.0,0.0,4.0,61.6,55.0,4.74,4.77,2.93
1.01,1.0,4.0,5.0,62.8,58.0,6.43,6.34,4.01
0.35,0.0,3.0,0.0,61.7,55.0,4.52,4.55,2.8
1.01,4.0,2.0,5.0,66.1,60.0,6.15,6.13,4.06
1.51,4.0,4.0,5.0,55.8,61.0,7.72,7.63,4.28
0.56,0.0,5.0,1.0,61.1,55.0,5.33,5.35,3.26
0.72,0.0,1.0,6.0,61.9,55.0,5.76,5.78,3.57
0.71,0.0,0.0,6.0,62.3,56.0,5.68,5.72,3.55
0.62,4.0,2.0,2.0,57.1,60.0,5.65,5.7,3.24
1.27,1.0,5.0,3.0,59.5,61.0,7.08,7.04,4.2
0.58,3.0,1.0,3.0,61.5,61.9,5.3,5.34,3.27
1.0,4.0,3.0,6.0,70.2,58.0,6.0,5.73,4.13
1.65,2.0,4.0,3.0,62.0,54.0,7.55,7.62,4.7
0.71,1.0,1.0,5.0,62.7,58.0,5.73,5.66,3.57
0.36,0.0,1.0,5.0,61.9,56.0,4.53,4.58,2.82
0.3,4.0,2.0,4.0,64.5,55.0,4.31,4.19,2.74
0.9,1.0,0.0,6.0,62.5,59.0,6.18,6.13,3.85
0.41,0.0,1.0,3.0,62.0,55.0,4.74,4.77,2.95
1.7,3.0,3.0,3.0,63.9,58.0,7.46,7.5,4.78
1.01,1.0,6.0,6.0,62.5,62.0,6.41,6.36,3.99
0.77,2.0,3.0,4.0,58.3,63.0,6.0,6.05,3.51
0.55,2.0,1.0,2.0,60.6,56.0,5.33,5.36,3.24
0.33,1.0,5.0,2.0,61.4,58.0,4.48,4.45,2.74
0.73,1.0,4.0,6.0,61.2,59.0,5.83,5.77,3.55
0.7,1.0,5.0,1.0,59.1,60.0,5.77,5.8,3.42
0.51,2.0,2.0,2.0,62.0,55.0,5.11,5.14,3.17
0.28,2.0,0.0,2.0,62.2,52.0,4.21,4.25,2.63
1.2,2.0,5.0,3.0,62.4,56.0,6.78,6.74,4.22
0.36,0.0,0.0,5.0,62.0,56.0,4.55,4.61,2.84
0.71,2.0,1.0,1.0,63.0,57.0,5.66,5.7,3.58
1.5,2.0,6.0,3.0,62.2,58.0,7.19,7.27,4.5
0.31,2.0,4.0,3.0,62.4,58.0,4.28,4.34,2.69
2.01,1.0,5.0,5.0,61.5,60.0,8.12,8.01,4.96
0.9,4.0,2.0,5.0,65.1,56.0,6.08,6.05,3.95
0.4,1.0,1.0,4.0,61.9,59.0,4.75,4.72,2.93
1.21,2.0,1.0,5.0,62.2,60.0,6.78,6.76,4.21
0.32,2.0,1.0,5.0,63.5,56.0,4.38,4.34,2.77
0.4,1.0,1.0,3.0,62.8,59.0,4.67,4.63,2.92
0.54,0.0,3.0,2.0,61.4,55.0,5.22,5.3,3.23
1.22,1.0,3.0,4.0,61.2,58.0,6.81,6.91,4.2
2.16,1.0,5.0,5.0,58.5,60.0,8.54,8.49,4.98
0.3,1.0,2.0,3.0,61.9,59.0,4.3,4.26,2.65
0.24,0.0,4.0,4.0,61.1,56.0,3.99,4.03,2.45
1.01,0.0,3.0,4.0,61.0,56.0,6.46,6.49,3.95
1.05,2.0,0.0,4.0,62.9,57.0,6.39,6.51,4.06
0.29,2.0,0.0,2.0,59.1,61.0,4.33,4.37,2.57
0.4,0.0,4.0,4.0,61.9,55.0,4.73,4.75,2.93
0.34,0.0,3.0,5.0,61.8,54.4,4.49,4.52,2.79
1.6,4.0,0.0,6.0,64.7,58.0,7.35,7.28,4.73
1.03,1.0,0.0,5.0,60.5,61.0,6.47,6.43,3.9
2.33,0.0,5.0,4.0,62.0,57.0,8.52,8.45,5.26
1.24,1.0,4.0,6.0,61.2,57.0,7.02,6.87,4.25
1.03,2.0,3.0,3.0,62.2,57.0,6.42,6.47,4.01
0.3,1.0,3.0,3.0,61.3,58.0,4.33,4.29,2.64
0.3,3.0,2.0,3.0,63.7,56.0,4.28,4.26,2.72
1.54,2.0,3.0,6.0,61.5,61.0,7.35,7.42,4.54
1.01,2.0,2.0,6.0,63.4,60.0,6.33,6.26,3.99
1.55,0.0,5.0,3.0,61.2,55.0,7.49,7.47,4.58
1.01,1.0,3.0,6.0,60.6,59.0,6.49,6.41,3.91
1.2,1.0,4.0,5.0,60.8,60.0,6.9,6.85,4.18
0.62,0.0,3.0,3.0,62.0,56.0,5.45,5.49,3.39
1.39,1.0,3.0,5.0,61.3,59.0,7.24,7.15,4.41
0.96,4.0,3.0,7.0,64.5,60.0,6.16,6.11,3.96
0.9,1.0,3.0,5.0,60.6,62.0,6.21,6.13,3.74
1.04,2.0,1.0,6.0,60.7,59.0,6.5,6.54,3.96
0.32,0.0,2.0,2.0,62.1,56.0,4.4,4.46,2.75
0.51,0.0,1.0,4.0,60.9,56.0,5.2,5.15,3.15
1.21,2.0,3.0,6.0,59.3,59.0,6.97,7.0,4.14
1.0,1.0,1.0,6.0,62.0,59.0,6.43,6.3,3.95
1.5,2.0,1.0,4.0,59.4,62.0,7.4,7.48,4.42
0.42,0.0,1.0,2.0,61.3,56.0,4.81,4.85,2.96
1.03,1.0,4.0,6.0,62.0,60.0,6.47,6.41,4.0
1.01,1.0,4.0,5.0,58.2,62.0,6.54,6.48,3.78
0.32,1.0,3.0,6.0,61.6,59.0,4.38,4.35,2.69
0.53,0.0,0.0,5.0,61.2,57.0,5.24,5.19,3.19
0.74,1.0,1.0,3.0,62.8,59.0,5.76,5.68,3.59
0.42,1.0,3.0,3.0,60.9,58.0,4.81,4.84,2.94
0.33,1.0,5.0,2.0,61.5,58.0,4.45,4.43,2.73
1.25,3.0,2.0,4.0,63.9,58.0,6.76,6.71,4.31
1.67,2.0,6.0,5.0,62.3,59.0,7.59,7.63,4.74
1.23,2.0,2.0,3.0,62.0,59.0,6.84,6.87,4.25
1.51,3.0,5.0,6.0,63.6,60.0,7.23,7.27,4.61
0.38,0.0,0.0,3.0,62.0,57.0,4.69,4.7,2.91
0.39,0.0,3.0,5.0,61.0,55.0,4.75,4.82,2.92
1.2,1.0,4.0,5.0,62.2,58.0,6.78,6.72,4.2
0.52,0.0,3.0,2.0,60.9,56.0,5.22,5.26,3.19
1.51,3.0,2.0,6.0,63.4,57.0,7.25,7.29,4.61
0.35,1.0,4.0,3.0,62.6,58.0,4.52,4.49,2.82
0.4,0.0,1.0,2.0,62.6,54.0,4.71,4.74,2.96
0.41,0.0,2.0,1.0,60.3,56.0,4.8,4.85,2.91
1.02,0.0,0.0,5.0,61.3,56.0,6.48,6.53,3.99
0.72,2.0,2.0,3.0,60.2,59.0,5.79,5.84,3.5
